"","SampleID_old","Latitude","Longitude","MMI.d","MMI.sba","MMI.hybrid","OxyRed.DO_30.richness","prop.spp.BCG4","prop.spp.IndicatorClass_DOC_high_raw"
"117030","SMC04934_07/12/13_1","33.03312","-117.1627",0.331078335,0.775717343,0.467770752,0.124043337,0.746576793,1.000462879
"117086","SMC04972_07/01/13_1","34.24114","-117.93407",0.693944141,1.278112925,0.737432966,0.645244162,0.438190125,1.175144004
"117119","SMC05020_07/15/13_1","34.22897","-118.17687",0.863139478,0.942179063,0.792467257,0.542167696,0.80574604,0.772515771
"117188","SMC05109_05/07/14_2","33.47446571","-117.139097",0.448994748,0.974725578,0.574433755,0,0.766408204,1.165116032
"117280","SMC05109_06/23/09_1","33.47446571","-117.139097",0.583081148,0.185962604,0.651321382,0.88972743,0.555686777,0
"117320","SMC05146_07/10/12_1","32.844579","-116.613671",0.696896178,1.092858604,0.816280584,1.045153144,0.453035352,1.131039988
"117363","SMC05165_06/22/11_1","33.58183","-117.25572",0.406910774,1.081024386,0.735227256,0.611907028,0.904727892,0.902530048
"117408","SMC05165_07/12/11_2","33.58183","-117.25572",0.528267038,1.081024386,0.768797635,0.805334864,0.608819809,0.874738298
"117445","SMC05199_07/06/11_1","34.40412","-119.28071",0.855334931,0.572520861,0.81413523,1.192303049,0.485907621,0.52368462
"117489","SMC05230_07/02/12_1","33.87308","-117.75077",0.365966528,0.644832386,0.332692768,0.195340838,0.311999782,0.823430453
"117617","SMC05296_06/26/12_1","34.55486","-118.77533",0.894487183,1.13938145,1.014268805,1.192303049,0.784939258,1.027666443
"117670","SMC05332_06/11/12_1","34.18595","-118.90698",0.414483043,0.17790012,0.595518793,0.889230965,0.771392966,0.17567396
"117723","SMC05379_06/15/12_1","33.72691","-117.77673",0.249724379,0.250526832,0.589382408,0.538417345,1.074676408,0.084609546
"117794","SMC05402_07/28/11_1","32.80468","-116.57311",0.819979769,0.746931618,0.753100468,0.879772344,0.57090864,0.659372034
"117840","SMC05407_07/21/11_1","34.50125","-119.35044",1.054228882,1.052158986,0.974173937,0.831744212,1.253182273,1.024156306
"117914","SMC05524_06/30/11_1","34.27033","-118.91724",0.307878698,0.323353803,0.302392768,0.030417817,0.53439257,0.378533115
"117978","SMC05567_06/12/13_1","34.31958","-119.09105",0.813920917,0.791499522,0.498235889,0.097376086,0.3768063,0.864445057
"118044","SMC05640_06/17/13_1","34.2843","-118.22271",1.018594138,0.750944022,0.736418864,0.540594483,0.758803794,0.955123605
"118110","SMC05694_06/26/14_1","33.87163","-118.19135",0.376295628,0.453847331,0.539124592,0.908315845,0.219822305,0.514063149
"118166","SMC05702_06/07/10_1","32.83201","-117.22946",0.844088774,0.416724593,0.829249976,1.192303049,0.767133416,0.445510167
"118210","SMC05759_05/29/14_1","34.35233886","-119.0346073",0.636459427,0.800463916,0.410957403,0.286812862,0.291064223,0.950443422
"118275","SMC05759_06/21/10_1","34.35233886","-119.0346073",0.63514151,0.404781103,0.600991634,0.867096373,0,0.627700524
"118319","SMC05764_06/19/12_1","34.23048","-119.11204",0.315869009,0.415860601,0.563827857,0.479976348,1.077928345,0.03553645
"118359","SMC05848_06/18/13_1","34.3197","-118.3177",1.12564764,0.86194525,0.906792241,0.826786012,1.043321404,1.054870008
"118408","SMC05956_06/19/12_1","34.22867","-118.97202",0.449215523,0.670166843,0.63222917,0.776043442,0.329446071,0.976459734
"118446","SMC05968_07/01/13_1","34.23565","-117.80662",1.27635801,0.705143876,1.024682565,0.889048618,1.30641188,0.722986523
"118483","SMC06019_06/17/10_1","33.68261","-117.81233",0.732358405,0.382988738,0.856995528,0.9414049,1.328255618,0.102745256
"118529","SMC06036_06/11/12_1","34.23079","-118.93565",0.291119209,0.915981941,0.51247012,0.191130559,0.886061574,0.829822339
"118577","SMC06044_06/17/13_1","34.21448","-118.17418",0.648530145,0.907528511,0.701072939,0.749911342,0.250274385,0.879679053
"118603","SMC06079_06/26/13_1","34.41109","-119.08209",0.594277002,0.772166834,0.754523245,0.834491808,0.59138903,0.797236251
"118657","SMC06079_06/26/13_2","34.41109","-119.08209",0.556226109,0.858948203,0.512701446,0.447636134,0.311282824,0.893741204
"118713","SMC06188_06/11/14_1","34.28315","-118.19731",0.928722315,0.909472109,0.665899873,0.153738809,0.826783546,1.020531082
"118776","SMC06216_05/26/09_1","34.27379","-118.31563",0.918391673,0.488191655,0.91463789,1.165323412,0.93360276,0.518217875
"118808","SMC06216_05/26/09_1","34.27379022","-118.3156262",0.918391673,0.488191655,0.91463789,1.165323412,0.93360276,0.518217875
"118826","SMC06216_06/03/14_1","34.27379","-118.31563",0.868563775,0.793972896,0.776523248,0.391612064,1.101590471,0.968313212
"118908","SMC06252_06/12/14_1","34.19437","-118.01792",0.967448772,0.949605368,0.873032617,0.686170422,0.721569029,1.042175011
"118954","SMC06288_07/08/13_1","34.26586","-117.84425",1.163053059,0.975903403,1.017627459,1.053651716,0.72053562,0.998257185
"118991","SMC06298_07/17/12_1","32.912194","-116.57172",0.895745656,1.054658754,0.828340065,0.940575002,0.563101513,1.046590662
"119037","SMC06302_06/28/12_1","33.86874","-117.85352",0.249114399,0.273341948,0.481110957,0,1.2280303,0.429188028
"119098","SMC06356_06/10/13_1","34.20218","-118.91351",0.575628239,0.462398387,0.569176915,0.230873532,0.870089525,0.657697968
"119179","SMC06458_06/06/10_1","32.66901577","-117.0172437",0.603180226,0.845278344,0.980816251,1.192303049,1.328255618,0.610545124
"119224","SMC06467_06/28/10_1","33.79117928","-117.7176845",0.831892911,0.834215004,0.783677622,0.766039539,0.578528955,1.125026569
"119264","SMC06496_07/09/14_1","34.16554","-117.8911",0.739961615,0.436407947,0.768644197,0.936707855,0.716855009,0.652861779
"119319","SMC06612_06/06/13_1","34.28636","-118.85387",0.567631657,0.749395011,0.567318013,0.440929715,0.628457648,0.803017654
"119386","SMC06653_07/01/10_1","33.96371","-117.46268",0.448206353,0.48450275,0.355471648,0,0.248522602,0.703067981
"119453","SMC06653_07/01/10_2","33.96371","-117.46268",0.533465627,0.451574056,0.402244776,0,0.248522602,0.625606984
"119518","SMC06714_06/06/10_1","32.67579999","-117.0060316",0.814717544,0.71407127,1.064793735,1.192303049,1.227913165,0.655591886
"119551","SMC06740_06/10/13_1","34.18156","-118.87374",0.672246671,0.545449569,0.786679877,0.968027018,0.980374733,0.536126177
"119621","SMC06794_07/18/12_1","32.830807","-116.644373",0.849962388,0.973531233,0.837015652,0.77194922,0.983284434,1.060016628
"119698","SMC06863_07/21/11_1","34.49417","-119.30535",1.173990288,0.974197768,1.025177922,1.024382679,1.310165568,0.981629642
"119755","SMC06904_07/08/14_1","34.41967796","-118.7876187",0.612610585,1.202385731,0.706560394,0.556606009,0.878481994,1.128110373
"119834","SMC06918_07/16/12_1","32.781793","-117.184228",0.555003472,1.006973547,0.684328619,0.537688767,1.175469402,1.024156306
"119896","SMC07085_06/21/11_1","33.88382","-117.51706",0.42222043,0.375398496,0.592538216,0.518126765,0.962189613,0.102745256
"119944","SMC07126_07/12/12_1","32.840928","-117.036237",0.626770072,0.777405027,0.576522517,0.287844477,1.124504387,0.893741204
"120028","SMC07128_06/03/14_1","34.34428","-118.36042",0.900210032,0.666176459,0.763669819,0.633596736,0.818276783,0.956041869
"120120","SMC07128_06/26/14_1","34.34428","-118.36042",0.680143002,0.756446232,0.625665199,0.246741062,0.878836251,0.994873106
"120206","SMC07128_07/15/14_1","34.34428","-118.36042",0.83535704,0.48795055,0.597332609,0.246741062,0.750524428,0.877577813
"120306","SMC07828_06/06/13_1","34.27558","-118.89429",0.616312062,0.599708981,0.68250402,0.437222348,0.964506341,0.536126177
"120370","SMC08068_06/10/13_1","34.17804","-119.10181",0.417140237,0.263376473,0.385418406,0.274962183,0.620425582,0.124302797
"120432","SMC08094_06/28/12_1","33.81888","-117.85555",0.179729541,0.390745732,0.381719228,0.587406168,0.146589667,0.534375143
"120482","SMC08150_06/03/10_1","32.83732","-117.01979",0.639963185,0.519022737,0.711614598,1.03055579,0.477966783,0.685678777
"120534","SMC08150_07/08/14_1","32.83732","-117.01979",0.572428566,0.93919539,0.721026438,0.643700116,1.073587077,1.04366854
"120611","SMC08157_06/22/11_1","33.53913","-117.26484",1.067059874,0.834517733,0.956062162,0.878257159,0.955327708,0.944623984
"120699","SMC08335_05/19/14_1","34.34588546","-119.299507",0.779804003,0.810528392,0.743457109,0.671018575,0.889515579,0.760576903
"120772","SMC08335_06/11/15_1","34.34588546","-119.299507",1.054262706,0.84853326,0.84635045,1.057874248,0.489704827,0.788275077
"120836","SMC08335_07/07/10_1","34.34588546","-119.299507",0.81129955,0.713924,0.73906441,0.864446411,1.185049515,0.906761713
"120961","SMC08414_06/28/12_1","33.79596","-117.82005",0.383700844,0.424229378,0.488291808,0.599263295,0.477020644,0.345104284
"121035","SMC08426_06/08/10_1","32.65071","-117.05483",0.653077532,0.575937698,0.610809708,0.865271703,0.407096336,0.788275077
"121107","SMC08655_06/21/12_1","34.50863","-119.28431",0.974973079,1.085883326,0.940262017,1.018689453,0.993576411,1.046590662
"121154","SMC08660_06/06/13_1","34.28281","-118.87011",0.428890166,0.347133203,0.401382557,0.243794511,0.412967266,0.421160747
"121224","SMC08845_06/22/09_1","33.87353551","-117.214429",0.495368965,0.134897361,0.856975377,0.94030973,1.310108113,0
"121253","SMC09091_06/27/13_1","33.71318","-117.79585",0.60246733,0.448391472,0.612739996,0,1.314129304,0.603863546
"121316","SMC09118_05/22/13_1","33.80959","-117.86157",0.415938114,0.692756589,0.647146375,0.58067488,0.384172286,0.701223671
"121361","SMC09162_08/01/11_1","32.84088","-116.70988",0.649191806,0.863423713,0.69696509,0.723618051,0.279740682,1.004758179
"121423","SMC09174_07/13/12_1","32.83971","-117.002",0.5401716,0.693745851,0.615837388,0.442515823,1.274105912,0.746727815
"121480","SMC09286_06/09/10_1","32.78187972","-117.114177",0.8744475,0.550757961,0.898409214,1.092639678,0.797008764,0.727913961
"121538","SMC09325_06/21/12_1","33.562456","-117.12881",0.601690272,0.869077048,0.63702911,0.693636736,0.552663539,0.918852186
"121595","SMC09325_06/21/12_2","33.562456","-117.12881",0.489764849,1.018319009,0.477123524,0.500208899,0.412273809,0.996011387
"121650","SMC09503_06/04/12_1","34.49785","-119.33883",1.039571613,0.90547105,0.872449382,0.831744212,0.743074559,0.73749509
"121693","SMC09591_06/03/10_1","34.10396","-117.16672",0.524594134,0.578514955,0.669003127,1.086082474,0.191662889,0.751219411
"121769","SMC09698_06/09/10_1","33.74592","-116.70738",0.8050279,1.000676724,0.900777818,0.961914698,0.806827597,1.092954998
"121816","SMC10189_06/24/10_1","33.95795","-117.30693",0.583620357,0.834215004,0.723507148,0.567644291,0.668797296,1.139011265
"121860","SMC10198_07/13/12_1","32.821844","-116.976422",0.430478716,0.446004533,0.777624017,1.192303049,0.971728033,0.026575276
"121890","SMC10685_07/01/10_1","34.01882","-117.36879",0.490777988,0.351278199,0.633997808,0.585400966,0.616875962,0.467388778
"121942","SMC10756_06/26/13_1","34.42345","-118.92953",0.589005652,0.833477178,0.905865926,0.936975403,0.930162345,0.839055064
"121991","SMC11181_06/21/11_1","33.88883","-117.50297",0.344584761,0.31606466,0.783451749,0.903628443,1.046417583,0
"122030","SMC11343_06/04/12_1","34.37254","-119.30952",0.876360362,0.387756699,0.741975462,1.170816762,0.552536357,0.580538768
"122090","SMC11394_06/30/11_1","33.71296","-116.7678",0.613969125,1.019627744,0.832528747,1.06802921,0.338803045,0.864445057
"122118","SMC11430_07/12/12_1","32.848223","-116.860243",0.168789353,0.515406163,0.578380998,1.042657925,0.491294334,0.52368462
"122175","SMC11581_06/29/09_1","33.95203623","-117.6066029",0.505943407,0.132430306,0.536660759,0.703546689,0.412027402,0
"122212","SMC11581_06/29/09_2","33.95203623","-117.6066029",0.506909823,0,0.515080056,0.896974526,0,0
"122247","SMC11593_06/21/12_1","33.466035","-117.275347",0.457768801,0.966952384,0.698016176,0.659870684,0.38960038,0.950443422
"122280","SMC11727_06/09/10_1","34.47846709","-119.2933527",0.838707426,0.943969267,0.773635472,0.846561705,0.488294779,0.976459734
"122338","SMC12246_07/23/13_1","32.83982","-117.04284",0.601582885,0.635388019,0.895635278,1.058680198,1.049449345,0.664952252
"122411","SMC12862_06/27/11_1","33.92148","-118.11149",0.311405713,0.547263358,0.740154908,1.192303049,0.540608591,0.307818279
"122459","SMC13062_07/23/13_1","32.7755","-117.19557",0.770429375,0.610452274,1.024324132,1.192303049,1.207507198,0.514063149
"122522","SMC13187_06/04/13_1","33.67696","-117.80108",0.469798843,0.310769994,0.651085028,0.170014687,1.328255618,0.447323737
"122593","SMC13214_05/22/13_1","33.80437","-117.87298",0.488800552,0.310153122,0.486596874,0.387247043,0.516162631,0.516712539
"122678","SMC13391_06/21/12_1","34.42009","-119.26846",0.635329534,0.231729734,0.499918792,0.625421186,0.506031466,0.346239455
"122743","SMC13402_07/18/13_1","32.81507","-116.56542",0.766743577,0.907640994,0.639296862,0.780902165,0.566421126,0.968313212
"122817","SMC13508_05/27/14_1","34.17982","-119.04215",0.563214481,0.709711756,0.526047954,0.457448452,0.64144129,0.879679053
"122895","SMC13508_06/24/15_1","34.17982","-119.04215",0.646522376,0.588955004,0.450390899,0.070592779,0.670053391,0.803017654
"123000","SMC13508_07/12/10_1","34.17982","-119.04215",0.456759403,0.702160719,0.480534634,0.070592779,0.821130214,0.772515771
"123061","SMC13599_06/04/12_1","34.4984","-119.34069",1.10779006,0.7641835,0.912423642,0.885259247,0.788904136,0.926443878
"123110","SMC13630_06/21/12_1","33.8606","-118.10331",0.097883968,0.419838831,0.631669189,0.722496169,0.752014118,0
"123152","SMC14099_06/13/13_1","33.62753","-117.73684",0.80415415,0.929618046,0.878346109,0.575194424,1.328255618,0.950443422
"123224","SMC14211_06/04/13_1","33.68975","-117.82197",0.457217556,0.28058522,0.637937452,0.551641361,1.2039944,0.137367974
"123296","SMC14218_07/11/12_1","32.829985","-116.736039",0.469620887,0.674482103,0.402641835,0.57300869,0,1.037558649
"123344","SMC15677_06/29/09_1","33.95409881","-117.6046786",0.683671437,0,0.493303839,0.896974526,0.045171886,0
"123382","SMC16045_06/28/12_1","33.88187","-117.522554",0.500528003,0.385295444,0.660271266,0.518126765,0.984548669,0.483595157
"123484","SMC16266_08/01/11_1","32.81856","-116.75313",0.47435551,0.90973344,0.769569875,1.105283411,0.561625463,0.764221399
"123526","SMC16446_06/21/12_1","34.41317","-119.27342",0.871719011,0.535905352,0.840845587,0.961643899,0.937235213,0.534375143
"123575","SMC16832_06/18/10_1","33.88443983","-118.1085503",0.61357107,0.615340363,0.649145102,1.078035876,0.164173613,0.299736584
"123609","SMC16832_06/18/10_2","33.88443983","-118.1085503",0.553558136,0.603261528,0.69693471,1.078035876,0.355332043,0.299736584
"123641","SMC16980_07/06/11_1","34.43269","-119.24975",0.402904784,0.603152206,0.708177425,1.192303049,0.2957162,0.429188028
"123674","SMC17432_06/23/14_1","33.84435","-118.09802",0.373934635,1.01587857,0.809233012,0.319076625,1.328255618,0.930108833
"123704","SMC17918_07/25/13_1","32.66304","-117.03172",0.533630823,0.858547316,0.915281455,0.865271703,1.328255618,0.922692689
"123809","SMC18046_06/24/13_1","34.4232","-119.26527",0.75038161,0.813181462,0.634546487,0.41585502,0.64768701,0.823430453
"123879","SMC18169_06/20/11_1","33.89175","-117.57191",0.458557246,0.28039628,0.596953411,0.746345822,0.987447009,0
"123923","SMC18545_06/25/13_1","34.48337","-119.30644",0.779476616,1.064259518,0.622295064,0.290210745,0.46001159,1.084937105
"123985","SMC19228_07/16/12_1","32.663533","-116.986311",0.367119205,0.549130503,0.834485693,1.192303049,0.930875994,0.552840593
"124022","SMC19552_07/15/13_1","32.83965","-117.02366",0.403648713,0.763755902,0.627330236,0.865252361,0.591882818,0.73749509
"124073","SMC19669_06/12/13_1","33.57159","-117.16106",0.756465399,0.846986763,0.629204092,0.315033984,1.00141369,0.932267643
"124157","SMC19697_06/24/13_1","34.3458","-119.2998",0.874034632,0.904193012,0.656969904,0.864446411,0.025939555,0.953580141
"124206","SMC19809_06/25/13_1","34.50149","-119.35049",1.309730491,0.871314802,1.146215852,1.192303049,1.133372459,0.950443422
"124276","SMC19945_06/25/13_1","34.50601","-119.28326",1.024530287,1.026759958,1.085721876,1.192303049,1.296689711,1.175144004
"124346","SMC20032_06/18/10_1","33.87664","-118.10775",0.507239715,0.651818863,0.687919297,1.078035876,0.310353589,0.573206898
"124389","SMC20497_07/16/13_1","34.31108","-119.29935",0.633113756,1.05016987,0.551055667,0.609586815,0,0.940615038
"124434","SMC21069_06/11/13_1","33.59686","-117.12403",0.610208142,0.752121847,0.545798863,0.68947159,0.565803819,0.927920041
"124524","SMC21371_06/20/11_1","33.8945","-117.57861",0.44493654,0.171496034,0.70505941,0.907903199,1.126036871,0
"124572","SMC21822_06/21/10_1","33.87237","-117.70893",0.40331188,0.472030564,0.436063015,0.552866404,0.086854784,0.70762451
"124628","SMC21921_06/13/13_1","33.8878","-117.50574",0.655198566,0.540691795,0.661724171,0.324698928,1.177734537,0.62208603
"124704","SMC21921_06/13/13_2","33.8878","-117.50574",0.57236687,0.577207453,0.71975656,0.518126765,1.327723565,0.510798721
"124760","SMC22521_06/13/13_1","33.87789","-117.54048",0.615108087,0.593986694,0.769647571,0.337123443,1.328255618,0.497444244
"124822","SMC23495_07/16/13_1","32.83382","-116.72302",0.74390192,1.097754021,0.599073694,0.530190214,0.641258272,1.106804085
"124892","SMC24222_06/21/10_1","33.87149812","-117.7173326",0.572994684,0.518086682,0.429442385,0.359438567,0,0.696871101
"124947","SMC24921_06/28/12_1","33.878209","-117.552775",0.453485613,0.269384417,0.538456298,0.561770532,0.723854528,0.08034232
"125004","SMC25288_06/30/11_1","33.71951","-116.76214",0.756977099,1.000676724,0.950089645,1.192303049,0.57408405,0.991395024
"125023","SMC26288_05/12/09_1","33.77555083","-117.6953777",0.484825966,0.550191001,0.728825402,0.734768705,0.572433175,0.81683882
"125046","SMC26288_05/12/09_1","33.7743","-117.695",0.484825966,0.550191001,0.728825402,0.734768705,0.572433175,0.81683882
"125063","SMC26694_07/16/13_1","32.8377","-116.71706",0.645762648,0.966952384,0.562272201,0.723618051,0.427601562,1.09786919
"125125","SMC26909_05/31/10_1","33.66636","-117.27519",0.466199594,0.651930982,0.511391042,0.322036071,0,1.076028336
"125185","SMC27709_05/31/10_1","33.66269821","-117.2899852",0.437132183,0.834215004,0.482083459,0.515463908,0,1.162200434
"125241","SMC29064_06/25/12_1","33.795627","-116.742619",1.004646879,1.167138444,1.083925512,1.192303049,1.015869431,1.118344991
