,OoverE.d,MMI.d,OoverE.sba,MMI.sba,OoverE.hybrid,MMI.hybrid
CBLA1_06/10/07_1,1.053746754,0.690406261,0.577207232,0.41357666,0.870410726,0.838684102
CBLA1_10/07/07_1,1.053746754,0.592071714,0.7724933,0.548768846,0.878625146,0.71522564
DGSY1_01/09/08_1,1.10522247,1.083489971,0.198646843,0.855977904,0.662942789,0.64230518
DGSY1_01/19/08_1,1.10522247,0.847638505,0.297970264,0.97291973,0.787244562,0.787382844
DGSY1_12/10/07_1,1.263111394,0.935221532,0.495516744,1.058466952,1.146584987,0.766758976
DGSY1_12/20/07_1,1.184166932,0.949545215,0.330344496,1.119607666,1.082885821,0.756483936
DGSY1_12/30/07_1,1.10522247,0.885707892,0.495516744,0.863423713,1.082885821,0.690491241
MAMC2_07/02/07_1,0.672594792,0.775050769,0.409753718,0.663237652,0.583128142,0.96758853
MAMD1_07/01/07_1,1.008663097,0.475749355,0.430905799,0.656476173,0.831859724,0.843447559
MCRC1_06/18/08_1,0.982538341,0.906995563,1.189835557,0.85705808,1.053190928,0.75807264
MCRC1_07/04/07_1,0.982538341,0.974914132,0.596479983,0.975903403,0.852703075,0.983654904
MCRC1_10/06/07_1,0.982538341,0.854724767,0.481388901,1.200430788,0.951876183,0.915664312
ME-SCR_05/29/14_1,0.712581475,0.802539679,0.748811674,0.712573148,0.754702558,0.634608722
MJMJ1_06/19/08_1,1.146656933,0.708441999,0.982264805,0.760888116,0.959460584,0.84280674
MTTF1_06/05/08_1,1.016956715,0.742743432,1.452932908,0.968940808,1.202719778,0.981421114
REF-TCAS_05/20/14_1,1.070117372,1.03561699,0.657276248,0.968744858,0.94681089,1.141307003
REF-TCAS_06/10/14_1,1.070117372,1.052201454,0,1.04070724,0.923762393,0.964646635
REF-TCAS_06/17/14_1,1.070117372,1.044181434,0,0.808423018,1.046304254,1.027545385
SAMI1_06/06/07_1,1.167751963,0.905703993,1.093499725,0.767450653,1.275237096,1.064588243
SAMI1_06/06/08_1,0.778501308,1.10005535,0,0.814865663,0.637283973,1.152247024
SAMI1_10/04/07_1,0.583875981,1.221168435,0.653968853,0.78151995,0.61651455,0.957644201
SASA4_06/06/08_1,1.234033027,0.700153662,0.190654217,1.068098657,0.929940591,0.915888647
SASA4_06/07/07_1,1.234033027,0.799510064,0.571962651,0.877384579,1.073008374,0.794569232
SASA4_10/04/07_1,1.234033027,0.749913701,0.77221337,1.054658754,1.068080083,0.824056166
SDSD3_06/02/08_1,0.555929188,0.409656049,0.659230803,0.541780194,0.580778274,0.594014285
SDSD3_06/06/07_1,0.778300863,0.503335874,1.127317309,0.643968394,0.768381678,0.662586727
SDSD3_10/08/07_1,0.778300863,0.444570084,0.628833838,0.424470072,0.721034613,0.423066892
SGBC1_06/10/08_1,0.673190491,0.949966318,0.491719111,0.948146409,0.583805936,0.965474581
SGBC1_06/24/07_1,1.346380982,0.9023712,0.88797081,0.60482385,1.295387919,0.82998078
SGBC1_10/05/07_1,1.346380982,0.639391278,0.833213392,0.842696033,1.267218234,0.624604286
SGBC1_11/03/08_1,1.154040842,0.808048918,1.005182811,0.71184907,1.203714629,0.548069568
SGEW1_06/25/07_1,1.0769921,0.840400978,0.841822283,0.709711756,0.848405922,0.843272603
SGSG1_06/10/08_1,1.000165295,0.943052271,0.550512066,0.915981941,0.89815025,0.805609454
SGSG1_06/24/07_1,1.000165295,0.899775636,0.557368109,0.973258559,0.929101259,0.950107147
SGSG1_10/05/07_1,1.363861766,0.949631556,0.867028195,0.829699372,1.303409861,0.846669275
SGUT503_05/08/09_1,0.982971097,1.173176568,0.562183172,0.774359135,0.798337598,0.917310589
SGWC1_06/09/08_1,0.611400949,0.25653652,0.857921375,0.312131504,0.693209385,0.55736398
SGWC1_06/20/07_1,0.611400949,0.590561098,0.635386105,0.375051216,0.637914159,0.717720935
SGWC1_10/05/07_1,0.815201265,0.690611587,0.549892451,0.263212744,0.810542255,0.432845166
SJBL1_06/14/07_1,1.016644987,0.888136184,1.440920824,0.871179749,1.184484735,0.777878372
SJTC3_06/10/07_1,1.142684234,0.708393983,0.438584512,0.761194531,0.957570223,0.686822557
SJTC3_06/13/08_1,0.952236862,0.594260501,0.439363057,0.715885059,0.834891577,0.41090559
SJTC3_10/08/07_1,1.142684234,0.907921573,0.402373419,0.966952384,0.947881922,0.635866283
SLFR1_06/11/07_1,0.937884923,0.890177965,0.705826557,0.912149474,1.056407595,0.715445011
SLFY1_06/09/08_1,0.784196308,0.796739577,0.767589828,0.892429662,0.752688678,0.898124346
SMAD1_06/18/08_1,1.20867908,1.109450238,0.384997873,0.889702244,0.930397746,0.914830328
SMAD1_06/26/07_1,1.20867908,1.032207575,0.192629591,1.074422228,0.880382882,0.836318201
SMAD1_10/07/07_1,1.074381405,0.977633522,0.192945232,1.167138444,0.790111757,0.94705911
SMC00105_05/12/09_1,1.224777797,0.981131718,0.93518596,1.04960291,1.071596639,0.934248649
SMC00153_06/08/09_2,0.801381277,0.370106974,NA,NA,0.471168821,0.593098419
SMC00198_05/20/09_1,1.001332955,0.333454393,0.43897253,0.453079544,0.697931896,0.472619494
SMC00198_07/09/14_2,1.001332955,0.721527329,1.074730828,0.882901337,0.959790065,0.762895995
SMC00206_05/18/09_1,0.951823183,0.771498558,0.415254437,0.966952384,0.725731856,0.794593285
SMC00206_06/05/14_1,1.14218782,0.705492446,0.215768889,1.068098657,0.881326774,0.841980457
SMC00271_06/04/09_1,1.063681017,1.095704524,1.094301033,1.127090533,1.21115462,1.100235827
SMC00282_06/09/09_1,1.197424991,0.913925726,1.032491705,0.964970694,1.373957216,0.869514608
SMC00282_06/09/09_2,1.197424991,0.995761476,0.619495023,0.852117042,1.11225108,0.83423316
SMC00324_06/21/10_1,0.62350879,0.490863673,0.417631432,0.420305001,0.627938742,0.692641552
SMC00428_05/15/14_1,1.133826702,0.853469776,0.57388106,0.493329404,1.112432277,0.800213663
SMC00428_07/22/10_1,0.755884468,1.026892437,1.216712148,0.67704585,0.660955425,0.8906118
SMC00464_05/08/09_1,1.020922305,1.132572828,0.491333411,0.701437502,0.920077996,0.871245198
SMC00479_07/13/11_2,0.649650321,0.34056662,0.95686059,0.266334868,0.65916202,0.386857202
SMC00480_05/13/09_2,0.861290693,1.002133962,0.569785686,1.047500208,0.927012549,1.135911177
SMC00520_05/19/09_1,0.937907854,1.089630056,0.716537728,1.040697887,0.827327693,0.912927561
SMC00632_06/13/11_2,0.690703513,0.551333916,0.972966486,0.46443755,0.644752361,0.519928765
SMC00670_05/21/09_1,0.912139677,0.269537877,0.650680582,0.645878944,0.793746975,0.623721335
SMC00693_05/31/10_2,0.925865245,0.424924891,0.42429237,0.784668362,0.736749744,0.689351226
SMC00766_07/11/11_2,1.179727101,0.83873079,1.015395341,0.658762142,1.088086099,0.4203233
SMC00791_06/22/11_2,0.942482855,1.361402581,1.046639234,1.137889614,0.887040641,1.167246267
SMC00873_05/19/09_1,1.058205518,0.558379819,1.108713187,0.747960349,1.049986427,0.930143461
SMC00873_06/10/14_1,1.058205518,0.69322153,0.441933625,0.910587956,1.107876697,0.869055314
SMC00924_06/09/09_1,1.072439556,0.765201273,0.449186906,0.723213776,0.940916738,0.777789365
SMC00957_06/21/10_1,0.818961223,0.287260858,NA,NA,0.676025764,0.496766744
SMC00963_06/17/10_1,0.668477676,0.724906735,0.440842287,0.71407127,0.645981657,0.637066107
SMC01049_06/01/10_1,0.93980728,0.327114266,0.653415203,0.481320166,0.886994798,0.503337012
SMC01096_06/07/10_2,0.888245121,0.905393579,0.373209992,0.710770191,0.676131037,0.885370937
SMC01413_07/09/12_2,1.125124178,1.033006785,1.079315052,1.078466952,1.188913778,0.875557045
SMC01454_07/16/12_2,1.191073449,0.473051489,1.029116097,0.882156687,1.091841141,0.646905964
SMC01504_06/28/11_2,1.02724056,1.057941508,1.168346501,1.1338461,1.018772104,1.103479712
SMC01748_06/03/09_1,0.809898541,0.272269631,0.361063542,0.966952384,0.688258567,0.689138886
SMC01881_07/09/13_2,0.798968515,0.483658708,1.015818027,0.77263115,0.826303042,0.52886392
SMC01909_06/09/09_1,0.830125595,0.386676687,0.307875761,0.671930982,0.605771188,0.543845891
SMC01960_06/23/10_1,0.564823529,0.458990359,0.407767577,0.208678947,0.510561961,0.586173261
SMC01962_06/08/10_1,0.863617325,0.78534033,0.830448839,0.39724729,0.829212302,0.799648368
SMC01987_06/15/12_2,1.017210262,0.632676666,0.989432175,0.484333553,0.859793071,0.502698085
SMC01990_05/21/09_1,0.652524525,0.463485102,0.666946986,0.64332151,0.549922825,0.752148139
SMC02059_06/03/10_2,0.185105335,0.286704665,0.650644806,0.484936739,0.396027253,0.556079412
SMC02127_06/04/09_1,0.912208724,0.502692758,0.66496287,0.533427207,0.803640866,0.598080386
SMC02484_06/05/13_2,0.388971374,0.529069342,1.181659831,0.451857536,0.429465479,0.917667617
SMC02563_06/24/10_1,0.690598554,0.873373483,0.673797348,0.351278199,0.763881212,0.768806022
SMC02563_06/24/10_2,0.690598554,0.714151617,0.673797348,0.105862924,0.763881212,0.678873666
SMC02884_05/27/14_2,0.82614437,0.545586609,0.43366362,0.506433099,0.702487525,0.349141372
SMC02884_06/23/10_1,0.944164995,0.587543171,0.441024764,0.212147501,0.718843543,0.24044205
SMC02947_07/12/11_1,0.72030605,0.70480515,0.655240476,0.341877614,0.606193388,0.740001212
SMC02976_07/27/10_1,1.072176831,0.921969089,1.125158977,1.054658754,0.972280599,1.035672398
SMC02988_06/12/14_1,1.00193832,0.765062686,0.469426661,0.799801246,1.017311382,0.760076997
SMC03268_05/28/09_1,0.701164926,0.282448981,0.825943507,0.37985232,0.668267204,0.653775149
SMC03510_07/21/11_1,0.765574813,0.352268603,0.340573481,0.617342649,0.706908158,0.441394727
SMC03523_06/11/13_2,1.17407175,0.428049621,0.775313971,0.700056388,0.870894923,0.60932527
SMC03971_07/11/11_1,0.722810154,0.669702627,1.092453811,0.67812473,0.872457198,0.57368506
SMC04132_06/11/12_2,0.813778845,0.179787736,0.969910691,0.405888276,0.854290378,0.51403334
SMC04383_06/09/10_1,0.960405383,1.089411526,0.49306163,0.780655958,0.77175276,1.030310442
SMC04661_07/18/11_1,0.761211555,0.7939147,0.694721492,0.382248379,0.791856572,0.696158536
SMC04756_07/07/10_1,0.716196528,0.581927309,0.210981059,0.172513758,0.580424058,0.309126359
SMC05109_05/07/14_2,0.576185319,0.448994748,0.198434684,0.974725578,0.470740439,0.574433755
SMC05109_06/23/09_1,0.480154432,0.583081148,0.607645824,0.185962604,0.468702979,0.651321382
SMC05165_07/12/11_2,0.768763008,0.528267038,0.490861841,1.081024386,0.676496566,0.768797635
SMC05759_06/21/10_1,0.71109697,0.63514151,0.617458058,0.404781103,0.68023258,0.600991634
SMC06079_06/26/13_2,0.996425181,0.556226109,0.630888345,0.858948203,1.007165057,0.512701446
SMC06188_06/11/14_1,1.045662869,0.928722315,0.61789888,0.909472109,0.871906552,0.665899873
SMC06216_05/26/09_1,0.84435587,0.918391673,0.728528259,0.488191655,0.760417728,0.91463789
SMC06252_06/12/14_1,1.091513897,0.967448772,0.385106523,0.949605368,0.947897536,0.873032617
SMC06496_07/09/14_1,0.929797471,0.739961615,0.558973122,0.436407947,0.684891966,0.768644197
SMC06653_07/01/10_2,1.11726348,0.533465627,0.422239452,0.451574056,0.822214992,0.402244776
SMC07128_06/03/14_1,1.136022067,0.900210032,0.932066976,0.666176459,1.187028566,0.763669819
SMC07128_06/26/14_1,1.032747334,0.680143002,0.635284638,0.756446232,0.927787771,0.625665199
SMC07128_07/15/14_1,1.136022067,0.83535704,0.557178027,0.48795055,0.928997758,0.597332609
SMC08150_06/03/10_1,1.102544746,0.639963185,0.421909485,0.519022737,0.835941296,0.711614598
SMC08335_05/19/14_1,0.665729065,0.779804003,0.546464093,0.810528392,0.757751711,0.743457109
SMC08335_07/07/10_1,1.141249825,0.81129955,0.530410752,0.713924,1.072253165,0.73906441
SMC09325_06/21/12_2,0.845454312,0.489764849,0.729188096,1.018319009,0.740837674,0.477123524
SMC09698_06/09/10_1,1.057249836,0.8050279,0.171096885,1.000676724,0.802112543,0.900777818
SMC11581_06/29/09_1,0.601300649,0.505943407,0.603532421,0.132430306,0.583594278,0.536660759
SMC11581_06/29/09_2,0.701517424,0.506909823,0.603532421,0,0.641953706,0.515080056
SMC13508_05/27/14_1,0.700223366,0.563214481,0.61821021,0.709711756,0.726232187,0.526047954
SMC13508_07/12/10_1,0.700223366,0.456759403,0.6425941,0.702160719,0.706274888,0.480534634
SMC16832_06/18/10_2,0.634296782,0.553558136,0.676673614,0.603261528,0.673171132,0.69693471
SMC21921_06/13/13_2,0.9164524,0.57236687,1.19031246,0.577207453,0.820986214,0.71975656
SMCR8_124_06/24/09_1,1.114987278,0.922401607,0.379339956,1.077926864,0.889986993,0.96804117
SMCR8_184_07/07/09_1,0.973360152,0.729685708,0.286967502,0.852117042,0.726919883,0.860641203
SMCR8_219_07/06/09_1,0.924258013,0.329501014,0.850170664,0.985903403,0.975701077,0.657199852
SMCR8_600_06/28/09_1,0.958543063,0.965941751,1.286973197,0.641879911,0.992907197,1.056313808
SMCR8_688_07/01/09_2,1.164025496,1.0052194,0,0.900087242,0.740658751,0.969622539
SMRC1_06/05/07_1,0.987401721,0.411591413,0.446780278,0.889702244,0.714055088,0.70905427
SMRC1_06/16/08_1,0.877690419,0.172481874,0.680832071,0.707172829,0.646770485,0.506278951
SMRC1_10/07/07_1,0.767979117,0.680041427,0.436227409,0.966952384,0.561942028,0.784158958
SMRC1_11/05/08_1,0.877690419,0.231740631,0.435285833,0.775717343,0.624311088,0.781750723
SMST1_06/24/07_1,1.152431826,0.797170177,0.778414277,1.109633858,1.03349121,0.78730385
SWJP1_06/11/08_1,1.037956209,0.732589775,1.196693389,0.966952384,1.171786994,0.697090164
TJCT2_06/27/07_1,1.061540321,0.916190131,0.442939409,0.822253563,0.885559239,0.726247035
TJKT2_01/10/08_1,1.207174615,1.268361934,0.669650452,0.865661467,0.940205526,0.998018595
TJKT2_01/20/08_1,1.005978846,1.131338217,0.573986102,0.673366497,0.772311682,0.871346677
TJKT2_12/11/07_1,1.140109358,0.882160173,0.837800501,0.711566347,1.109021312,0.916355524
TJKT2_12/21/07_1,1.207174615,0.952350551,0.837800501,0.734437391,1.330825575,0.780911953
TJKT2_12/31/07_1,1.140109358,1.050172178,1.005360601,0.740147449,1.219923443,0.895381604
VRBM1_06/17/07_1,1.136243281,1.127866686,0.513249198,0.855977904,1.347229239,0.981006154
VRMT3_06/17/07_1,1.124513317,0.96051777,1.265094802,0.863423713,1.09429261,0.917214294
VRMT3_06/17/08_1,0.843384988,0.935922244,1.406150326,1.026296845,1.055085511,1.181754609
000CAT148_08/10/10_1,NA,0.847718859,NA,1.000676724,NA,0.821830667
000CAT228_08/10/10_1,NA,0.727570501,NA,1.000676724,NA,0.708680082
103WER029_07/16/14_1,NA,NA,1.2672901,1.19091869,1.271140652,1.1387249
105CE0329_07/23/14_1,NA,NA,1.480272217,1.100701505,1.402778919,0.877220517
105PS0097_07/22/14_1,NA,NA,1.685603236,1.118896588,1.311693847,0.895063497
105PS0097_09/08/09_1,NA,NA,1.090108744,1.08389421,0.985232925,1.059811699
105PS0097_09/08/09_2,NA,NA,0.872086995,1.166706448,1.046809983,0.88518348
105PS1148_09/18/12_1,NA,NA,1.16469569,1.073990232,0.510820816,1.160463981
105WE0598_07/24/14_1,NA,NA,1.132645509,1.137426508,0.982478997,0.960849197
106WE0505_07/21/14_1,NA,NA,1.476630786,1.175229076,1.236063354,1.087102085
107PS0021_07/14/14_1,NA,NA,1.198946914,1.126537386,1.081792182,0.985003943
108PS0197_08/16/12_1,NA,NA,0.400993579,1.000676724,0.593711279,0.891745819
111BGCAER_06/11/14_1,NA,NA,0.797557173,1.1338461,1.110429671,0.789246658
111BGCAER_10/06/09_1,NA,NA,0.940075468,1.040697887,0.831131236,0.913791917
111CE0569_07/20/10_1,NA,NA,0.292630145,1.000676724,0.913684391,1.027513392
111PS0110_06/09/14_1,NA,NA,1.644837444,1.165233622,1.400328155,1.047275148
111PS0110_06/24/09_1,NA,NA,0.836365581,1.155888082,0.816054822,0.988810614
111WER003_06/10/14_1,NA,NA,1.376902758,1.131478361,1.177015592,1.09548459
113GAR023_07/22/14_1,NA,NA,1.372359085,1.033993751,1.276497792,1.001967878
113GAR023_08/05/13_1,NA,NA,1.564618739,0.967818499,1.337365189,1.120824816
113GAR038_06/08/09_1,NA,NA,0,0.963091523,0.482995984,0.937843174
113GAR046_06/08/09_1,NA,NA,0.50882103,0.821376375,0.761250373,1.070635153
113GAR046_06/18/12_1,NA,NA,1.216107581,1.053420429,1.199546371,0.990999277
113GAR046_09/02/14_1,NA,NA,0.909492039,0.920860809,1.271448892,1.015279519
113GAR061_06/19/12_1,NA,NA,1.046177432,1.092533475,1.205133001,0.94005266
113GAR061_07/01/09_1,NA,NA,0.525932968,1.012611416,0.99528181,0.900386811
113GAR061_09/03/14_1,NA,NA,1.640816363,0.908917829,1.489566143,1.040087607
113GAR061_09/03/14_2,NA,NA,1.640816363,0.946042595,1.436367353,1.042927416
113GAR089_06/14/10_1,NA,NA,0.335472273,1.000676724,1.062671521,0.712387805
113GAR089_06/20/11_1,NA,NA,0.932173772,1.077926864,1.156313582,0.972736032
113GAR089_08/05/09_1,NA,NA,0.79200812,1.024742612,0.18208013,0.897977473
113GAR105_06/14/10_1,NA,NA,1.005076327,1.045991892,1.115294581,0.942014138
113GAR105_06/20/11_1,NA,NA,1.011623967,1.199357574,1.014414455,0.978619264
113GAR105_08/04/09_1,NA,NA,0.963497467,0.816170502,0.386212765,1.054799918
113GAR110_06/18/12_1,NA,NA,0.469582765,1.167138444,0.952286985,0.941808666
113GAR110_06/30/09_1,NA,NA,0.944120748,0.901636936,1.181864902,0.964544664
113GAR110_09/02/14_1,NA,NA,1.440202289,1.123393489,1.140427119,0.971430498
113GAR112_06/15/10_1,NA,NA,0.854749686,1.044278295,1.179072446,0.866641135
113GAR112_07/22/14_1,NA,NA,1.776611956,0.944451659,1.309736488,0.938677925
113GAR112_08/04/09_1,NA,NA,NA,NA,0.843997403,0.748281326
113GAR112_08/04/09_2,NA,NA,NA,NA,0.92072444,0.733627194
113GAR112_08/07/13_1,NA,NA,1.175310514,0.929460926,0.921021719,0.82371487
113GAR112_08/22/11_1,NA,NA,1.475036663,1.040697887,1.076946393,1.091720429
113GAR178_06/21/11_1,NA,NA,0.944562403,1.064029681,1.05083904,0.96930177
113GAR178_07/23/14_1,NA,NA,1.432630435,1.17534775,1.230584508,1.123471094
113GAR178_08/31/10_1,NA,NA,0.95324708,1.10012176,1.141962521,1.099722229
113GAR178_09/09/13_1,NA,NA,0,1.143358199,0.890443276,1.11215785
113GAR178_09/09/13_2,NA,NA,0.482209477,1.167138444,0.890443276,1.07272863
201DW0079_06/05/14_1,NA,0.731586243,NA,NA,NA,1.175144004
201DW0143_05/13/14_1,NA,0.304827601,NA,NA,NA,1.175144004
201DW0207_05/13/14_1,NA,0.571551753,NA,NA,NA,1.175144004
201DW0271_06/23/14_1,NA,0.518206922,NA,NA,NA,1.175144004
202BUT040_06/04/14_1,NA,NA,1.201174361,1.012631849,1.221186826,1.133026062
202BUT040_06/14/11_1,NA,NA,0.388198644,0.966952384,0.784686572,1.176591852
202DW0018_05/06/14_1,NA,0.365793122,NA,NA,NA,1.175144004
202DW0050_06/16/14_1,NA,0.485379334,NA,NA,NA,1.175144004
202DW0050_06/16/14_2,NA,0.571551753,NA,NA,NA,1.175144004
202DW0194_05/06/14_1,NA,0.731586243,NA,NA,NA,1.175144004
204AHOACR_06/02/14_1,NA,NA,1.449523022,0.936279303,1.230949446,0.973437509
204DW0039_05/13/14_1,NA,NA,NA,NA,NA,1.175144004
204DW0074_05/07/14_1,NA,NA,NA,NA,NA,1.175144004
204DW0150_06/10/14_1,NA,0.462054469,NA,NA,NA,1.175144004
204DW0202_05/12/14_1,NA,1.032827638,NA,NA,NA,1.175144004
204R00356_05/30/12_1,NA,NA,NA,NA,NA,NA
204R00447_04/02/13_1,NA,NA,NA,NA,NA,NA
204R00447_04/22/13_1,NA,NA,0.294738457,0.657898328,1.011467365,0.784932991
204SIN300_05/15/12_1,NA,NA,0.967519115,1.00664407,0.81401166,1.065477322
205DW0011_05/05/14_1,NA,0.589333363,NA,NA,NA,1.175144004
205DW0142_05/08/14_1,NA,0,NA,NA,NA,1.175144004
205DW0151_05/07/14_1,NA,0.027434484,NA,NA,NA,1.175144004
205DW0246_06/17/14_1,NA,0.589333363,NA,NA,NA,1.175144004
206DW0016_05/08/14_1,NA,0,NA,NA,NA,1.175144004
206DW0068_05/05/14_1,NA,0.548689682,NA,NA,NA,1.175144004
206DW0123_05/12/14_1,NA,0.859613836,NA,NA,NA,1.175144004
206DW0132_05/06/14_1,NA,0.701812385,NA,NA,NA,1.175144004
206DW0171_05/20/14_1,NA,0.765277715,NA,NA,NA,1.175144004
206DW0212_05/07/14_1,NA,0.627073923,NA,NA,NA,1.175144004
206DW0212_05/07/14_2,NA,0.559241407,NA,NA,NA,1.175144004
206DW0228_06/11/14_1,NA,0.580965546,NA,NA,NA,1.175144004
206DW0235_06/04/14_1,NA,0.603558651,NA,NA,NA,1.175144004
206DW0239_06/09/14_1,NA,0,NA,NA,NA,1.175144004
206DW0244_06/12/14_1,NA,0.219475873,NA,NA,NA,1.175144004
207DW0167_05/13/14_1,NA,0.640137963,NA,NA,NA,1.175144004
207DW0167_05/13/14_2,NA,0.337655189,NA,NA,NA,1.175144004
207R00379_04/21/14_1,NA,0.914482804,NA,0.889702244,NA,1.054870008
207R00619_04/23/14_1,NA,0.86635213,NA,0.901636936,NA,1.037558649
207R00631_05/16/13_1,NA,NA,0.49153028,0.901636936,1.106631091,0.579210808
207R00631_05/17/13_2,NA,NA,0,0.814865663,0,1.245825646
207R00651_04/21/14_1,NA,0.699579345,NA,0.97291973,NA,1.046590662
